MountainCar_mu0_higher,IWLastEpisode,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,Iteration,MountainCar_std1_higher,ReturnMax,ReturnLastEpisode,ReturnMin,IWMean,NumTrajectories,Regret,NumTrainableParams,MinEpLen,DenMISELogLast,IWFirstEpisode,GridSize,TimestepsSoFar,MountainCar_mu1_higher,DenMISEMeanLog,Delta,Bound,AvgEpLen,Regret/t,IWMin,ActionIn1,TimeElapsed,IWMax,ReturnMean,MountainCar_std0_higher
-1.0,1820941700000000.0,37.135635,-13.166542,3.7358232,1888,1.5,,-1.886093,-3.7358232,7.215905e+25,1888,13001.285,,999,-35.862637,2.45863e-16,169,1886112,-10.0,-28.476513,2.0064513e-10,inf,999.0,6.8862743,,-9.205305,3613.941383600235,6.5834415e+26,-1.8862742,0.14999999
-1.0,1.6256137e+22,37.135635,-13.167071,3.7358232,1889,1.5,,-1.2043605,-3.7358232,7.2158055e+25,1889,13007.49,,999,-53.26725,2.459934e-16,169,1887111,-10.0,-28.489769,2.0043273e-10,inf,999.0,6.8859134,,-8.909209,3616.876559495926,6.586883e+26,-1.8859133,0.14999999
-1.0,4.8928085e+26,37.135635,-13.167601,3.7358232,1890,1.5,,-1.9656459,-3.7358232,7.241615e+25,1890,13014.455,,999,-62.806374,2.4612387e-16,169,1888110,-10.0,-28.50806,2.002207e-10,inf,999.0,6.8859553,,-10.896909,3619.888322353363,6.590326e+26,-1.8859553,0.14999999
-1.0,0.14459085,37.135635,-13.16813,3.7358232,1891,1.5,,-1.9618818,-3.7358232,7.241537e+25,1891,13021.418,,999,1.5685586,2.4625347e-16,169,1889109,-10.0,-28.49233,2.0000898e-10,inf,999.0,6.8859954,,-10.578545,3622.8770229816437,6.593771e+26,-1.8859955,0.14999999
-1.0,0.1551089,37.135635,-13.168658,3.7358232,1892,1.5,,-1.0568148,-3.7358232,7.2414414e+25,1892,13027.475,,999,-0.23282063,2.463841e-16,169,1890108,-10.0,-28.477524,1.997976e-10,inf,999.0,6.885557,,-10.268922,3625.75319981575,6.597218e+26,-1.8855573,0.14999999
-1.0,1111.5203,37.135635,-13.169187,3.7358232,1893,1.5,,-1.6191472,-3.7358232,7.2413662e+25,1893,13034.094,,999,-7.59731,2.4651383e-16,169,1891107,-10.0,-28.466629,1.9958657e-10,inf,999.0,6.8854165,,-11.498687,3628.637968301773,6.600667e+26,-1.8854165,0.14999999
-1.0,47.538326,37.135635,-13.169715,3.7358232,1894,1.5,,-1.7632518,-3.7358232,7.241274e+25,1894,13040.856,,999,-4.2908487,2.4664456e-16,169,1892106,-10.0,-28.45401,1.9937588e-10,inf,999.0,6.885352,,-10.531903,3631.635367155075,6.6041174e+26,-1.885352,0.14999999
-1.0,77.11964,37.135635,-13.170242,3.7358232,1895,1.5,,-2.1387734,-3.7358232,7.2412016e+25,1895,13047.996,,999,-4.906655,2.4677445e-16,169,1893105,-10.0,-28.441713,1.991655e-10,inf,999.0,6.8854856,,-8.951818,3634.546797513962,6.60757e+26,-1.8854858,0.14999999
-1.0,2.1843941e+24,37.135635,-13.170771,3.7358232,1896,1.5,,-3.5307581,-3.7358232,7.241227e+25,1896,13056.526,,999,-62.809544,2.4690439e-16,169,1894104,-10.0,-28.459976,1.9895546e-10,inf,999.0,6.8863535,,-12.890703,3637.491666316986,6.611024e+26,-1.8863536,0.14999999
-1.0,1.1482567e+23,37.135635,-13.171298,3.7358232,1897,1.5,,-2.880982,-3.7358232,7.2411453e+25,1897,13064.407,,999,-56.054672,2.4703533e-16,169,1895103,-10.0,-28.474651,1.9874576e-10,inf,999.0,6.886878,,-8.926557,3640.3255739212036,6.614479e+26,-1.8868778,0.14999999
-1.0,2.2611338e+26,37.135635,-13.171824,3.7358232,1898,1.5,,-1.2426648,-3.7358232,7.2529706e+25,1898,13070.65,,999,-62.810596,2.4716543e-16,169,1896102,-10.0,-28.49287,1.985364e-10,inf,999.0,6.8865385,,-9.967617,3643.312030315399,6.617912e+26,-1.8865384,0.14999999
-1.0,20240738.0,37.135635,-13.172351,3.7358232,1899,1.5,,-1.5807658,-3.7358232,7.2529056e+25,1899,13077.23,,999,-17.584858,2.4729556e-16,169,1897101,-10.0,-28.487263,1.9832737e-10,inf,999.0,6.8863773,,-13.334473,3646.8278317451477,6.621372e+26,-1.8863775,0.14999999
-1.0,3.5246017e+26,37.135635,-13.172878,3.7358232,1900,1.5,,-2.173037,-3.7358232,7.2713717e+25,1900,13084.404,,999,-62.811653,2.474258e-16,169,1898100,-10.0,-28.505472,1.9811865e-10,inf,999.0,6.8865285,,-12.087826,3650.1846737861633,6.624808e+26,-1.8865284,0.14999999
-1.0,672898200.0,37.135635,-13.173404,3.7358232,1901,1.5,,-2.090111,-3.7358232,7.27127e+25,1901,13091.494,,999,-21.022371,2.4755607e-16,169,1899099,-10.0,-28.501669,1.9791024e-10,inf,999.0,6.8866353,,-9.842327,3653.318790435791,6.628246e+26,-1.8866354,0.14999999
-1.0,3419988200000000.0,37.135635,-13.17393,3.7358232,1902,1.5,,-2.4054017,-3.7358232,7.271189e+25,1902,13098.899,,999,-37.05256,2.4768644e-16,169,1900098,-10.0,-28.506298,1.9770222e-10,inf,999.0,6.886908,,-14.422513,3656.7532517910004,6.631711e+26,-1.8869082,0.14999999
-1.0,7.587383e+25,37.135635,-13.174456,3.7358232,1903,1.5,,-2.3423793,-3.7358232,7.2750966e+25,1903,13106.242,,999,-62.81323,2.478159e-16,169,1901097,-10.0,-28.524456,1.9749448e-10,inf,999.0,6.8871474,,-12.678382,3659.743636608124,6.635152e+26,-1.8871475,0.14999999
-1.0,1.1483882e+23,37.135635,-13.174981,3.7358232,1904,1.5,,-2.1998358,-3.7358232,7.2750246e+25,1904,13113.441,,999,-54.189697,2.479464e-16,169,1902096,-10.0,-28.538115,1.9728709e-10,inf,999.0,6.887312,,-13.646534,3662.82280421257,6.638595e+26,-1.8873117,0.14999999
-1.0,7.1469904e+25,37.135635,-13.175506,3.7358232,1905,1.5,,-1.2327214,-3.7358232,7.2786803e+25,1905,13119.674,,999,-62.814278,2.4807694e-16,169,1903095,-10.0,-28.55624,1.9708002e-10,inf,999.0,6.886968,,-12.341827,3665.8830683231354,6.64204e+26,-1.8869681,0.14999999
-1.0,1.7655152e+21,37.135635,-13.176031,3.7358232,1906,1.5,,-1.3267477,-3.7358232,7.278605e+25,1906,13126.001,,999,-50.5394,2.482076e-16,169,1904094,-10.0,-28.567907,1.9687325e-10,inf,999.0,6.886674,,-12.195547,3668.4545216560364,6.645487e+26,-1.8866742,0.14999999
-1.0,283259400000.0,37.135635,-13.176556,3.7358232,1907,1.5,,-2.0576246,-3.7358232,7.2785323e+25,1907,13133.059,,999,-27.07013,2.4833733e-16,169,1905093,-10.0,-28.567265,1.9666684e-10,inf,999.0,6.8867636,,-7.5628777,3671.519867658615,6.6489356e+26,-1.8867638,0.14999999
-1.0,9.802411e+25,37.135635,-13.177079,3.7358232,1908,1.5,,-1.8929944,-3.7358232,7.283577e+25,1908,13139.951,,999,-62.815853,2.4846716e-16,169,1906092,-10.0,-28.585346,1.9646075e-10,inf,999.0,6.8867674,,-14.960546,3674.659081697464,6.652386e+26,-1.8867671,0.14999999
-1.0,4.2783884e+25,37.135635,-13.177604,3.7358232,1909,1.5,,-2.0045788,-3.7358232,7.2857283e+25,1909,13146.956,,999,-62.816376,2.48598e-16,169,1907091,-10.0,-28.603413,1.9625498e-10,inf,999.0,6.886829,,-11.439968,3677.7781088352203,6.6558376e+26,-1.8868288,0.14999999
-1.0,0.10248904,37.135635,-13.178127,3.7358232,1910,1.5,,-3.2574418,-3.7358232,7.285659e+25,1910,13155.214,,999,-1.7476784,2.4872794e-16,169,1908090,-10.0,-28.589481,1.9604955e-10,inf,999.0,6.8875465,,-9.693748,3680.8298041820526,6.6592665e+26,-1.8875464,0.14999999
-1.0,3012040300000.0,37.135635,-13.178651,3.7358232,1911,1.5,,-1.5200465,-3.7358232,7.285571e+25,1911,13161.733,,999,-29.705494,2.4885796e-16,169,1909089,-10.0,-28.590197,1.9584442e-10,inf,999.0,6.887354,,-11.048462,3684.009786605835,6.662722e+26,-1.8873541,0.14999999
-1.0,0.10922329,37.135635,-13.179173,3.7358232,1912,1.5,,-1.8301766,-3.7358232,7.2854862e+25,1912,13168.564,,999,1.8624667,2.4898806e-16,169,1910088,-10.0,-28.574404,1.9563962e-10,inf,999.0,6.8873243,,-12.089906,3687.370995759964,6.6661796e+26,-1.8873242,0.14999999
-1.0,467250300.0,37.135635,-13.179697,3.7358232,1913,1.5,,-2.168675,-3.7358232,7.2854014e+25,1913,13175.732,,999,-20.68997,2.491182e-16,169,1911087,-10.0,-28.570415,1.9543515e-10,inf,999.0,6.887471,,-9.221556,3689.9402992725372,6.669614e+26,-1.8874712,0.14999999
-1.0,7.660873e+24,37.135635,-13.18022,3.7358232,1914,1.5,,-1.471209,-3.7358232,7.2857205e+25,1914,13182.203,,999,-58.635513,2.492494e-16,169,1912086,-10.0,-28.586266,1.9523098e-10,inf,999.0,6.8872538,,-10.523725,3692.517818212509,6.673074e+26,-1.8872538,0.14999999
-1.0,106658.03,37.135635,-13.180741,3.7358232,1915,1.5,,-2.9419522,-3.7358232,7.2856366e+25,1915,13190.1455,,999,-14.311089,2.4937873e-16,169,1913085,-10.0,-28.578941,1.9502713e-10,inf,999.0,6.8878045,,-10.119479,3695.6571259498596,6.676512e+26,-1.8878046,0.14999999
-1.0,880414.9,37.135635,-13.181264,3.7358232,1916,1.5,,-1.7868085,-3.7358232,7.285557e+25,1916,13196.933,,999,-14.2132845,2.495091e-16,169,1914084,-10.0,-28.571579,1.948236e-10,inf,999.0,6.887752,,-12.544252,3699.165041208267,6.679951e+26,-1.8877519,0.14999999
-1.0,3.2870743e+21,37.135635,-13.181786,3.7358232,1917,1.5,,-1.8820735,-3.7358232,7.285478e+25,1917,13203.814,,999,-50.416054,2.4963954e-16,169,1915083,-10.0,-28.58315,1.946204e-10,inf,999.0,6.8877487,,-9.708635,3702.2423837184906,6.683392e+26,-1.887749,0.14999999
-1.0,2709358000000000.0,37.135635,-13.182307,3.7358232,1918,1.5,,-1.9341184,-3.7358232,7.2853806e+25,1918,13210.749,,999,-36.27287,2.4977003e-16,169,1916082,-10.0,-28.58729,1.9441751e-10,inf,999.0,6.887773,,-12.108251,3705.372048854828,6.6868606e+26,-1.887773,0.14999999
-1.0,100566155000.0,37.135635,-13.182828,3.7358232,1919,1.5,,-1.8375845,-3.7358232,7.285305e+25,1919,13217.586,,999,-25.962955,2.4989965e-16,169,1917081,-10.0,-28.586056,1.9421495e-10,inf,999.0,6.887747,,-9.7332115,3708.879279613495,6.690305e+26,-1.8877469,0.14999999
-1.0,121638420000.0,37.135635,-13.183349,3.7358232,1920,1.5,,-1.4514316,-3.7358232,7.2852303e+25,1920,13224.037,,999,-26.600584,2.5003028e-16,169,1918080,-10.0,-28.585152,1.9401271e-10,inf,999.0,6.88752,,-11.45919,3712.3050076961517,6.693751e+26,-1.8875196,0.14999999
-1.0,4.218851,37.135635,-13.183869,3.7358232,1921,1.5,,-2.013244,-3.7358232,7.2851376e+25,1921,13231.051,,999,-1.8722299,2.5016004e-16,169,1919079,-10.0,-28.571392,1.9381075e-10,inf,999.0,6.887585,,-12.6553755,3716.086674451828,6.697199e+26,-1.887585,0.14999999
-1.0,4.759484e+16,37.135635,-13.18439,3.7358232,1922,1.5,,-2.8549044,-3.7358232,7.2850463e+25,1922,13238.906,,999,-41.09497,2.502908e-16,169,1920078,-10.0,-28.578037,1.9360913e-10,inf,999.0,6.888088,,-11.585935,3719.641492128372,6.700623e+26,-1.8880883,0.14999999
-1.0,9.36996,37.135635,-13.184911,3.7358232,1923,1.5,,-2.2933679,-3.7358232,7.2849753e+25,1923,13246.199,,999,-3.0149317,2.5042069e-16,169,1921077,-10.0,-28.564877,1.9340783e-10,inf,999.0,6.888299,,-12.022086,3722.829583644867,6.704075e+26,-1.8882991,0.14999999
-1.0,226261.73,37.135635,-13.185431,3.7358232,1924,1.5,,-2.5351503,-3.7358232,7.2848876e+25,1924,13253.734,,999,-13.771698,2.505516e-16,169,1922076,-10.0,-28.55732,1.9320683e-10,inf,999.0,6.888635,,-10.8681965,3726.0298233032227,6.707528e+26,-1.8886353,0.14999999
-1.0,0.14006473,37.135635,-13.18595,3.7358232,1925,1.5,,-1.8553513,-3.7358232,7.284801e+25,1925,13260.59,,999,1.6145562,2.5068162e-16,169,1923075,-10.0,-28.541773,1.9300615e-10,inf,999.0,6.888618,,-11.144611,3729.1824991703033,6.710984e+26,-1.8886181,0.14999999
-1.0,1.6070206,37.135635,-13.186469,3.7358232,1926,1.5,,-1.2568264,-3.7358232,7.2847156e+25,1926,13266.847,,999,-1.8346121,2.508117e-16,169,1924074,-10.0,-28.528038,1.9280577e-10,inf,999.0,6.88829,,-9.657667,3732.6374061107635,6.714415e+26,-1.88829,0.14999999
-1.0,15530619000000.0,37.135635,-13.186988,3.7358232,1927,1.5,,-1.5071441,-3.7358232,7.284651e+25,1927,13273.354,,999,-31.389698,2.5094185e-16,169,1925073,-10.0,-28.529654,1.9260572e-10,inf,999.0,6.888092,,-11.769167,3735.721127271652,6.717873e+26,-1.8880923,0.14999999
-1.0,16352.905,37.135635,-13.187507,3.7358232,1928,1.5,,-1.9535468,-3.7358232,7.284568e+25,1928,13280.307,,999,-10.190294,2.5107208e-16,169,1926072,-10.0,-28.52027,1.9240595e-10,inf,999.0,6.8881264,,-10.855872,3738.8379900455475,6.721309e+26,-1.8881261,0.14999999
-1.0,0.40685606,37.135635,-13.188025,3.7358232,1929,1.5,,-2.213201,-3.7358232,7.284468e+25,1929,13287.5205,,999,0.2778583,2.5120236e-16,169,1927071,-10.0,-28.505487,1.9220653e-10,inf,999.0,6.8882947,,-9.023265,3741.975464105606,6.724771e+26,-1.8882947,0.14999999
-1.0,1.2838563e+26,37.135635,-13.188544,3.7358232,1930,1.5,,-2.6831074,-3.7358232,7.291039e+25,1930,13295.203,,999,-62.827316,2.5133273e-16,169,1928070,-10.0,-28.5234,1.9200738e-10,inf,999.0,6.8887067,,-11.426762,3745.205854654312,6.728209e+26,-1.8887066,0.14999999
-1.0,378.15176,37.135635,-13.189062,3.7358232,1931,1.5,,-1.3662362,-3.7358232,7.290961e+25,1931,13301.57,,999,-7.126446,2.5146314e-16,169,1929069,-10.0,-28.51245,1.9180858e-10,inf,999.0,6.888436,,-10.654294,3748.3591825962067,6.731649e+26,-1.888436,0.14999999
-1.0,2.274112,37.135635,-13.18958,3.7358232,1932,1.5,,-1.9722779,-3.7358232,7.290884e+25,1932,13308.542,,999,-1.2208601,2.515927e-16,169,1930068,-10.0,-28.498451,1.9161008e-10,inf,999.0,6.888479,,-11.479034,3751.5472371578217,6.7350915e+26,-1.8884792,0.14999999
-1.0,457.59354,37.135635,-13.190097,3.7358232,1933,1.5,,-1.436244,-3.7358232,7.2907906e+25,1933,13314.979,,999,-6.9923363,2.5172324e-16,169,1931067,-10.0,-28.487501,1.9141189e-10,inf,999.0,6.8882456,,-9.386161,3754.727451324463,6.738535e+26,-1.8882453,0.14999999
-1.0,8099548600000000.0,37.135635,-13.190615,3.7358232,1934,1.5,,-1.0978516,-3.7358232,7.2907154e+25,1934,13321.076,,999,-39.156765,2.518529e-16,169,1932066,-10.0,-28.493149,1.9121398e-10,inf,999.0,6.8878365,,-10.775905,3757.8953483104706,6.74198e+26,-1.8878367,0.14999999
-1.0,0.14115922,37.135635,-13.191132,3.7358232,1935,1.5,,-1.560135,-3.7358232,7.2906435e+25,1935,13327.637,,999,1.3903108,2.519836e-16,169,1933065,-10.0,-28.477839,1.9101641e-10,inf,999.0,6.8876677,,-13.179998,3760.6670458316803,6.7454275e+26,-1.8876674,0.14999999
-1.0,4.697531e+26,37.135635,-13.191648,3.7358232,1936,1.5,,-2.0202818,-3.7358232,7.314816e+25,1936,13334.656,,999,-62.83042,2.521134e-16,169,1934064,-10.0,-28.49571,1.908191e-10,inf,999.0,6.887736,,-10.158948,3763.10333776474,6.748876e+26,-1.887736,0.14999999
-1.0,28851.04,37.135635,-13.192164,3.7358232,1937,1.5,,-1.6192524,-3.7358232,7.3147266e+25,1937,13341.275,,999,-10.904073,2.5224424e-16,169,1935063,-10.0,-28.486773,1.9062214e-10,inf,999.0,6.887597,,-10.546612,3765.7959706783295,6.752327e+26,-1.8875972,0.14999999
-1.0,1.6485527,37.135635,-13.19268,3.7358232,1938,1.5,,-1.5820698,-3.7358232,7.3146584e+25,1938,13347.857,,999,-1.0814023,2.5237415e-16,169,1936062,-10.0,-28.472761,1.9042548e-10,inf,999.0,6.8874397,,-10.219502,3768.7275745868683,6.755779e+26,-1.8874396,0.14999999
-1.0,5347.5996,37.135635,-13.193196,3.7358232,1939,1.5,,-1.6747166,-3.7358232,7.3145726e+25,1939,13354.533,,999,-9.172515,2.5250417e-16,169,1937061,-10.0,-28.462938,1.9022911e-10,inf,999.0,6.88733,,-10.458206,3771.6344463825226,6.759208e+26,-1.8873299,0.14999999
-1.0,18.851368,37.135635,-13.193712,3.7358232,1940,1.5,,-1.6985847,-3.7358232,7.314487e+25,1940,13361.231,,999,-3.4000876,2.5263425e-16,169,1938060,-10.0,-28.45015,1.9003304e-10,inf,999.0,6.887233,,-11.042925,3774.3039622306824,6.762664e+26,-1.8872325,0.14999999
-1.0,0.10008197,37.135635,-13.194227,3.7358232,1941,1.5,,-2.013673,-3.7358232,7.314404e+25,1941,13368.245,,999,1.9071959,2.5276533e-16,169,1939059,-10.0,-28.434639,1.8983728e-10,inf,999.0,6.8872976,,-11.6585865,3777.051982164383,6.766096e+26,-1.8872977,0.14999999
-1.0,14384.808,37.135635,-13.194742,3.7358232,1942,1.5,,-1.6232967,-3.7358232,7.3143203e+25,1942,13374.868,,999,-10.168927,2.5289458e-16,169,1940058,-10.0,-28.42536,1.8964182e-10,inf,999.0,6.8871617,,-9.354956,3779.7429370880127,6.769555e+26,-1.8871617,0.14999999
-1.0,7.099745e+20,37.135635,-13.195257,3.7358232,1943,1.5,,-1.4766773,-3.7358232,7.31424e+25,1943,13381.345,,999,-49.257896,2.5302581e-16,169,1941057,-10.0,-28.436209,1.8944667e-10,inf,999.0,6.8869505,,-12.228743,3782.729954957962,6.772991e+26,-1.8869505,0.14999999
-1.0,522565000000000.0,37.135635,-13.195771,3.7358232,1944,1.5,,-1.6879632,-3.7358232,7.3141594e+25,1944,13388.033,,999,-34.666042,2.5315517e-16,169,1942056,-10.0,-28.439545,1.8925181e-10,inf,999.0,6.886848,,-11.695412,3785.9424443244934,6.776454e+26,-1.8868481,0.14999999
-1.0,50874417000.0,37.135635,-13.196286,3.7358232,1945,1.5,,-0.76358056,-3.7358232,7.314083e+25,1945,13393.797,,999,-29.033728,2.532856e-16,169,1943055,-10.0,-28.439981,1.8905726e-10,inf,999.0,6.8862705,,-9.792023,3789.043565750122,6.779893e+26,-1.8862706,0.14999999
-1.0,14757878000.0,37.135635,-13.1968,3.7358232,1946,1.5,,-1.5365885,-3.7358232,7.314005e+25,1946,13400.333,,999,-24.378286,2.5341606e-16,169,1944054,-10.0,-28.438038,1.8886301e-10,inf,999.0,6.886091,,-13.855609,3792.0197880268097,6.7833334e+26,-1.886091,0.14999999
-1.0,2.2423482e+26,37.135635,-13.197313,3.7358232,1947,1.5,,-2.0595543,-3.7358232,7.325428e+25,1947,13407.393,,999,-62.836086,2.5354563e-16,169,1945053,-10.0,-28.455832,1.8866905e-10,inf,999.0,6.88618,,-13.196482,3794.9383478164673,6.7867756e+26,-1.88618,0.14999999
-1.0,4.7667213e+26,37.135635,-13.197827,3.7358232,1948,1.5,,-1.9179708,-3.7358232,7.3498243e+25,1948,13414.311,,999,-62.8366,2.5367623e-16,169,1946052,-10.0,-28.47361,1.8847539e-10,inf,999.0,6.886196,,-10.424229,3798.1328027248383,6.79022e+26,-1.8861964,0.14999999
-1.0,73.45828,37.135635,-13.19834,3.7358232,1949,1.5,,-1.8052,-3.7358232,7.349731e+25,1949,13421.115,,999,-4.7271404,2.538069e-16,169,1947051,-10.0,-28.461555,1.8828204e-10,inf,999.0,6.8861547,,-11.196529,3800.7144446372986,6.793666e+26,-1.8861548,0.14999999
-1.0,0.4384168,37.135635,-13.1988535,3.7358232,1950,1.5,,-1.7182904,-3.7358232,7.3496606e+25,1950,13427.834,,999,0.37629816,2.539367e-16,169,1948050,-10.0,-28.446898,1.8808896e-10,inf,999.0,6.886069,,-8.3846445,3803.5253069400787,6.797114e+26,-1.8860687,0.14999999
-1.0,2.9350904e+26,37.135635,-13.199366,3.7358232,1951,1.5,,-1.9679962,-3.7358232,7.364615e+25,1951,13434.802,,999,-62.83814,2.5406653e-16,169,1949049,-10.0,-28.464697,1.8789621e-10,inf,999.0,6.886111,,-11.563117,3806.4699652194977,6.8005634e+26,-1.8861107,0.14999999
-1.0,0.4143389,37.135635,-13.199879,3.7358232,1952,1.5,,-2.894406,-3.7358232,7.364547e+25,1952,13442.696,,999,-1.6008811,2.541974e-16,169,1950048,-10.0,-28.451065,1.8770376e-10,inf,999.0,6.886627,,-12.250292,3809.4177956581116,6.8040144e+26,-1.8866272,0.14999999
-1.0,4.0233934e+18,37.135635,-13.200391,3.7358232,1953,1.5,,-1.311434,-3.7358232,7.36446e+25,1953,13449.008,,999,-44.37804,2.5432736e-16,169,1951047,-10.0,-28.459349,1.8751158e-10,inf,999.0,6.8863325,,-13.8967085,3812.467527627945,6.807441e+26,-1.8863328,0.14999999
-1.0,2.0654958e+26,37.135635,-13.200903,3.7358232,1954,1.5,,-2.0908694,-3.7358232,7.3749465e+25,1954,13456.099,,999,-62.839676,2.5445839e-16,169,1952046,-10.0,-28.477076,1.8731969e-10,inf,999.0,6.8864374,,-10.141219,3815.9281985759735,6.810896e+26,-1.8864374,0.14999999
-1.0,33292374.0,37.135635,-13.201414,3.7358232,1955,1.5,,-2.1452975,-3.7358232,7.374863e+25,1955,13463.244,,999,-18.028294,2.5458848e-16,169,1953045,-10.0,-28.471859,1.871281e-10,inf,999.0,6.88657,,-10.809221,3819.132549762726,6.814326e+26,-1.8865699,0.14999999
-1.0,0.296218,37.135635,-13.201925,3.7358232,1956,1.5,,-1.9649202,-3.7358232,7.3747805e+25,1956,13470.209,,999,0.83764625,2.5471864e-16,169,1954044,-10.0,-28.457014,1.8693681e-10,inf,999.0,6.88661,,-10.633328,3821.966018676758,6.8177845e+26,-1.8866099,0.14999999
-1.0,0.83246434,37.135635,-13.202436,3.7358232,1957,1.5,,-1.7352298,-3.7358232,7.3746984e+25,1957,13476.944,,999,-0.2547997,2.548489e-16,169,1955043,-10.0,-28.442734,1.8674583e-10,inf,999.0,6.886533,,-11.149629,3825.1825149059296,6.8212186e+26,-1.8865327,0.14999999
-1.0,0.100111924,37.135635,-13.202948,3.7358232,1958,1.5,,-2.3325613,-3.7358232,7.37462e+25,1958,13484.277,,999,1.4920483,2.549792e-16,169,1956042,-10.0,-28.427576,1.8655512e-10,inf,999.0,6.88676,,-12.175019,3828.047869205475,6.82468e+26,-1.8867604,0.14999999
-1.0,788564700000.0,37.135635,-13.203458,3.7358232,1959,1.5,,-1.9465959,-3.7358232,7.3745425e+25,1959,13491.223,,999,-28.043537,2.551086e-16,169,1957041,-10.0,-28.427511,1.8636472e-10,inf,999.0,6.8867908,,-10.488794,3831.1000130176544,6.828118e+26,-1.8867908,0.14999999
-1.0,4.8581057,37.135635,-13.203968,3.7358232,1960,1.5,,-1.627186,-3.7358232,7.374466e+25,1960,13497.851,,999,-2.1505218,2.5523903e-16,169,1958040,-10.0,-28.414232,1.8617459e-10,inf,999.0,6.8866587,,-12.035774,3834.3320519924164,6.831557e+26,-1.8866584,0.14999999
-1.0,388776.88,37.135635,-13.204478,3.7358232,1961,1.5,,-2.5356257,-3.7358232,7.374369e+25,1961,13505.387,,999,-14.306943,2.5536953e-16,169,1959039,-10.0,-28.407164,1.8598476e-10,inf,999.0,6.8869896,,-9.70016,3836.7366967201233,6.8349976e+26,-1.8869894,0.14999999
-1.0,3.60854e+17,37.135635,-13.2049885,3.7358232,1962,1.5,,-2.1732857,-3.7358232,7.374296e+25,1962,13512.56,,999,-41.400616,2.5549912e-16,169,1960038,-10.0,-28.413916,1.8579521e-10,inf,999.0,6.8871355,,-13.248046,3840.0877549648285,6.83844e+26,-1.8871353,0.14999999
-1.0,2.483398e+26,37.135635,-13.205498,3.7358232,1963,1.5,,-1.4981337,-3.7358232,7.386875e+25,1963,13519.058,,999,-62.844273,2.5562975e-16,169,1961037,-10.0,-28.431583,1.8560596e-10,inf,999.0,6.886937,,-13.172852,3843.197184085846,6.841884e+26,-1.8869371,0.14999999
-1.0,1.9355484e+26,37.135635,-13.206007,3.7358232,1964,1.5,,-1.3176117,-3.7358232,7.396639e+25,1964,13525.375,,999,-62.84478,2.5576046e-16,169,1962036,-10.0,-28.449232,1.85417e-10,inf,999.0,6.886647,,-9.803913,3846.2229573726654,6.84533e+26,-1.8866471,0.14999999
-1.0,50815066000.0,37.135635,-13.206516,3.7358232,1965,1.5,,-1.6232055,-3.7358232,7.3965693e+25,1965,13531.998,,999,-25.446821,2.5589027e-16,169,1963035,-10.0,-28.447838,1.8522835e-10,inf,999.0,6.886513,,-11.8064575,3849.473729610443,6.848778e+26,-1.8865131,0.14999999
-1.0,49237.035,37.135635,-13.207025,3.7358232,1966,1.5,,-1.970849,-3.7358232,7.39648e+25,1966,13538.969,,999,-11.30963,2.5602013e-16,169,1964034,-10.0,-28.439249,1.8503998e-10,inf,999.0,6.886556,,-9.794615,3852.753695487976,6.8522276e+26,-1.886556,0.14999999
-1.0,3389843000000.0,37.135635,-13.207534,3.7358232,1967,1.5,,-1.8445214,-3.7358232,7.3963945e+25,1967,13545.813,,999,-29.517977,2.5615102e-16,169,1965033,-10.0,-28.439922,1.848519e-10,inf,999.0,6.8865347,,-12.611244,3855.988626718521,6.8556786e+26,-1.8865347,0.14999999
-1.0,1.3217312e+23,37.135635,-13.208042,3.7358232,1968,1.5,,-1.9330302,-3.7358232,7.396336e+25,1968,13552.747,,999,-54.156742,2.5628101e-16,169,1966032,-10.0,-28.453133,1.8466408e-10,inf,999.0,6.8865585,,-8.247127,3858.7869441509247,6.859105e+26,-1.8865583,0.14999999
-1.0,2.5226406e+26,37.135635,-13.2085495,3.7358232,1969,1.5,,-1.6676009,-3.7358232,7.4090637e+25,1969,13559.414,,999,-62.847324,2.5641106e-16,169,1967031,-10.0,-28.47073,1.8447655e-10,inf,999.0,6.886447,,-9.871746,3862.0851583480835,6.86256e+26,-1.8864472,0.14999999
-1.0,3656665000.0,37.135635,-13.209058,3.7358232,1970,1.5,,-1.634108,-3.7358232,7.4089807e+25,1970,13566.049,,999,-22.742811,2.5654119e-16,169,1968030,-10.0,-28.467949,1.842893e-10,inf,999.0,6.886319,,-12.0004425,3865.0659036636353,6.866017e+26,-1.8863189,0.14999999
-1.0,25123884.0,37.135635,-13.209565,3.7358232,1971,1.5,,-2.0559053,-3.7358232,7.4088996e+25,1971,13573.1045,,999,-17.668587,2.566714e-16,169,1969029,-10.0,-28.462603,1.8410236e-10,inf,999.0,6.886405,,-10.291322,3867.9574630260468,6.869449e+26,-1.8864051,0.14999999
-1.0,28937.84,37.135635,-13.2100725,3.7358232,1972,1.5,,-2.0281909,-3.7358232,7.4088193e+25,1972,13580.133,,999,-10.795986,2.5680165e-16,169,1970028,-10.0,-28.453772,1.8391569e-10,inf,999.0,6.886477,,-12.113621,3871.0899913311005,6.8729086e+26,-1.8864769,0.14999999
