GridSize,ReturnMean,Iteration,ReturnAbsMax,AvgEpLen,DenMISELogFirst,MountainCar_std1_higher,DenMISELogLast,ReturnMin,NumTrainableParams,IWLastEpisode,ReturnMax,MountainCar_mu1_higher,NumTrajectories,MountainCar_std0_higher,TimestepsSoFar,Delta,ReturnStepMax,Regret,DenMISEMeanLog,IWMax,MountainCar_mu0_higher,ReturnLastEpisode,Bound,IWMin,MinEpLen,TimeElapsed,IWMean,ActionIn1,IWFirstEpisode,Regret/t
625,-1.8853561,614,3.768877,999.0,-4.7695246,1.5,1.1271658,-3.768877,,0.20828056,,-10.0,614,0.14999999,613386,5.1519355e-10,37.92892,4227.6084,-28.764614,2.0597677e+26,-1.0,-1.688925,inf,,999,2832.0655920505524,2.4442625e+25,-12.172142,3.1371695e-17,6.885356
625,-1.8851742,615,3.768877,999.0,-4.771152,1.5,-29.951365,-3.768877,,5157204000000.0,,-10.0,615,0.14999999,614385,5.1351945e-10,37.92892,4234.382,-28.767004,2.0631176e+26,-1.0,-1.7736254,inf,,999,2834.4342551231384,2.4442107e+25,-13.06379,3.1422838e-17,6.8851743
625,-1.8843404,616,3.768877,999.0,-4.772777,1.5,-61.685287,-3.768877,,8.276308e+25,,-10.0,616,0.14999999,615384,5.118536e-10,37.92892,4240.754,-28.820896,2.0664574e+26,-1.0,-1.3715826,inf,,999,2836.7546801567078,2.4575855e+25,-11.498269,3.1473944e-17,6.8843403
625,-1.883894,617,3.768877,999.0,-4.774399,1.5,-6.348576,-3.768877,,293.25113,,-10.0,617,0.14999999,616383,5.101958e-10,37.92892,4247.3623,-28.78493,2.0698023e+26,-1.0,-1.6087012,inf,,999,2839.532662630081,2.4575364e+25,-11.0936,3.152501e-17,6.883894
625,-1.8832407,618,3.768877,999.0,-4.776018,1.5,0.53583086,-3.768877,,0.28836823,,-10.0,618,0.14999999,617382,5.08546e-10,37.92892,4253.843,-28.73793,2.0731528e+26,-1.0,-1.4802616,inf,,999,2842.3866884708405,2.457479e+25,-10.913892,3.157604e-17,6.8832407
625,-1.8837662,619,3.768877,999.0,-4.777635,1.5,0.95476645,-3.768877,,0.21571854,,-10.0,619,0.14999999,618381,5.069042e-10,37.92892,4261.0513,-28.690426,2.0764928e+26,-1.0,-2.2085638,inf,,999,2844.8158757686615,2.4574252e+25,-11.989176,3.1627155e-17,6.883766
625,-1.8832486,620,3.768877,999.0,-4.779249,1.5,-24.766396,-3.768877,,24488436000.0,,-10.0,620,0.14999999,619380,5.052704e-10,37.92892,4267.6143,-28.684538,2.0798383e+26,-1.0,-1.5629009,inf,,999,2847.9343972206116,2.4573703e+25,-13.034473,3.167835e-17,6.8832483
625,-1.8844582,621,3.768877,999.0,-4.780861,1.5,-61.69333,-3.768877,,6.733649e+25,,-10.0,621,0.14999999,620379,5.0364435e-10,37.92892,4275.2485,-28.738142,2.0831891e+26,-1.0,-2.6343093,inf,,999,2850.765699863434,2.4681635e+25,-13.723595,3.1729388e-17,6.884458
625,-1.8835453,622,3.768877,999.0,-4.7824697,1.5,-61.69498,-3.768877,,3.143274e+25,,-10.0,622,0.14999999,621378,5.020262e-10,37.92892,4281.5654,-28.79158,2.0865295e+26,-1.0,-1.3166876,inf,,999,2853.901875972748,2.4731573e+25,-11.677251,3.1780507e-17,6.8835454
625,-1.8818226,623,3.768877,999.0,-4.784076,1.5,-26.012669,-3.768877,,4517204500.0,,-10.0,623,0.14999999,622377,5.004158e-10,37.92892,4287.3755,-28.787563,2.0898752e+26,-1.0,-0.8103471,inf,,999,2856.875903606415,2.4731098e+25,-9.509941,3.1831587e-17,6.8818226
625,-1.8819028,624,3.768877,999.0,-4.7856803,1.5,-48.65131,-3.768877,,5.694369e+20,,-10.0,624,0.14999999,623376,4.9881327e-10,37.92892,4294.3076,-28.819859,2.093218e+26,-1.0,-1.9318793,inf,,999,2859.6669821739197,2.473053e+25,-9.476921,3.1882628e-17,6.8819027
625,-1.8821474,625,3.768877,999.0,-4.7872815,1.5,-52.49184,-3.768877,,2.474702e+22,,-10.0,625,0.14999999,624375,4.972183e-10,37.92892,4301.3423,-28.858175,2.0965665e+26,-1.0,-2.0348,inf,,999,2862.6522653102875,2.4730056e+25,-11.96632,3.193375e-17,6.8821473
676,-1.8824755,626,3.768877,999.0,-4.7888803,1.5,-15.963278,-3.768877,,4530542.0,,-10.0,626,0.14999999,625374,4.5829396e-10,37.92892,4308.4297,-28.838028,2.0999122e+26,-1.0,-2.0874906,inf,,999,2865.6671664714813,2.4729507e+25,-12.173912,3.1984834e-17,6.8824754
676,-1.8812557,627,3.768877,999.0,-4.7904763,1.5,-44.73593,-3.768877,,2.9001868e+18,,-10.0,627,0.14999999,626373,4.568333e-10,37.92892,4314.5474,-28.863823,2.1032553e+26,-1.0,-1.1177045,inf,,999,3219.918464899063,2.4728942e+25,-12.663192,3.2035997e-17,6.8812556
676,-1.8803661,628,3.768877,999.0,-4.79207,1.5,-61.70458,-3.768877,,1.0366807e+26,,-10.0,628,0.14999999,627372,4.5537954e-10,37.92892,4320.87,-28.916563,2.1066038e+26,-1.0,-1.3225906,inf,,999,3223.1646015644073,2.48935e+25,-11.835841,3.2086998e-17,6.8803663
676,-1.8792017,629,3.768877,999.0,-4.793661,1.5,-25.94635,-3.768877,,23684854000.0,,-10.0,629,0.14999999,628371,4.5393275e-10,37.92892,4327.0176,-28.912281,2.1099493e+26,-1.0,-1.1478299,inf,,999,3226.2558867931366,2.4892963e+25,-10.899333,3.2138203e-17,6.879202
676,-1.8794843,630,3.768877,999.0,-4.7952495,1.5,1.378472,-3.768877,,0.16704175,,-10.0,630,0.14999999,629370,4.524929e-10,37.92892,4334.075,-28.864645,2.1132922e+26,-1.0,-2.0572894,inf,,999,3229.2230405807495,2.4892468e+25,-11.067591,3.2189244e-17,6.879484
676,-1.8802258,631,3.768877,999.0,-4.796836,1.5,1.4557974,-3.768877,,0.11043443,,-10.0,631,0.14999999,630369,4.510598e-10,37.92892,4341.4224,-28.817034,2.1166324e+26,-1.0,-2.3474019,inf,,999,3232.0917389392853,2.489188e+25,-10.438778,3.2240367e-17,6.8802257
676,-1.8819313,632,3.768877,999.0,-4.7984195,1.5,-17.703585,-3.768877,,2883946.0,,-10.0,632,0.14999999,631368,4.4963352e-10,37.92892,4349.381,-28.799898,2.1199777e+26,-1.0,-2.9582086,inf,,999,3235.4384682178497,2.4891342e+25,-10.940017,3.2291447e-17,6.8819313
676,-1.8822155,633,3.768877,999.0,-4.8,1.5,1.5385207,-3.768877,,0.13896519,,-10.0,633,0.14999999,632367,4.4821402e-10,37.92892,4356.4424,-28.752407,2.1233285e+26,-1.0,-2.061661,inf,,999,3238.134893655777,2.4890851e+25,-10.597124,3.2342484e-17,6.8822155
676,-1.8816773,634,3.768877,999.0,-4.801579,1.5,-0.25453705,-3.768877,,0.69740844,,-10.0,634,0.14999999,633366,4.4680118e-10,37.92892,4362.9834,-28.7079,2.1266683e+26,-1.0,-1.5410227,inf,,999,3241.256229877472,2.489034e+25,-8.8162365,3.2393604e-17,6.881677
676,-1.8805565,635,3.768877,999.0,-4.803155,1.5,-61.715668,-3.768877,,5.110413e+25,,-10.0,635,0.14999999,634365,4.4539503e-10,37.92892,4369.1533,-28.760317,2.1300133e+26,-1.0,-1.169902,inf,,999,3244.591386795044,2.4970276e+25,-12.674506,3.2444677e-17,6.8805566
676,-1.8811985,636,3.768877,999.0,-4.8047285,1.5,-51.113544,-3.768877,,4.3969975e+21,,-10.0,636,0.14999999,635364,4.4399553e-10,37.92892,4376.4424,-28.795904,2.1333636e+26,-1.0,-2.2890353,inf,,999,3247.9332768917084,2.496972e+25,-12.034855,3.2495833e-17,6.8811984
676,-1.8828999,637,3.768877,999.0,-4.8062997,1.5,-11.711033,-3.768877,,8124.657,,-10.0,637,0.14999999,636363,4.426026e-10,37.92892,4384.407,-28.769512,2.1367028e+26,-1.0,-2.9648747,inf,,999,3251.137359857559,2.4969201e+25,-12.173034,3.2546947e-17,6.8828998
676,-1.8815156,638,3.768877,999.0,-4.807868,1.5,-49.722202,-3.768877,,1.7829897e+20,,-10.0,638,0.14999999,637362,4.4121623e-10,37.92892,4390.407,-28.80279,2.1400474e+26,-1.0,-0.9998069,inf,,999,3253.7421543598175,2.4968655e+25,-10.236947,3.2598017e-17,6.8815155
676,-1.8808758,639,3.768877,999.0,-4.8094344,1.5,-7.325298,-3.768877,,674.6397,,-10.0,639,0.14999999,638361,4.3983633e-10,37.92892,4396.88,-28.769611,2.143397e+26,-1.0,-1.4726418,inf,,999,3256.8909158706665,2.4968168e+25,-11.808906,3.264904e-17,6.8808756
676,-1.8808587,640,3.768877,999.0,-4.810998,1.5,-12.863438,-3.768877,,235095.1,,-10.0,640,0.14999999,639360,4.3846293e-10,37.92892,4403.7495,-28.745193,2.1467354e+26,-1.0,-1.8697802,inf,,999,3260.2306990623474,2.496765e+25,-11.213366,3.2700144e-17,6.8808584
676,-1.8819796,641,3.768877,999.0,-4.812559,1.5,0.86832064,-3.768877,,0.10028421,,-10.0,641,0.14999999,640359,4.3709592e-10,37.92892,4411.3486,-28.699432,2.1500793e+26,-1.0,-2.5994763,inf,,999,3263.8338832855225,2.4967103e+25,-10.590219,3.2751326e-17,6.8819795
676,-1.8814735,642,3.768877,999.0,-4.8141184,1.5,-0.35749847,-3.768877,,0.77660716,,-10.0,642,0.14999999,641358,4.357353e-10,37.92892,4417.9062,-28.655712,2.1534283e+26,-1.0,-1.5571482,inf,,999,3267.1813435554504,2.4966612e+25,-11.86802,3.280234e-17,6.8814735
676,-1.8815706,643,3.768877,999.0,-4.815675,1.5,-13.991911,-3.768877,,712376.1,,-10.0,643,0.14999999,642357,4.3438106e-10,37.92892,4424.8496,-28.63333,2.1567743e+26,-1.0,-1.9438812,inf,,999,3270.4895248413086,2.4966084e+25,-12.544574,3.2853433e-17,6.881571
676,-1.8805478,644,3.768877,999.0,-4.817229,1.5,-61.7288,-3.768877,,7.417561e+25,,-10.0,644,0.14999999,643356,4.330331e-10,37.92892,4431.0728,-28.68515,2.1601172e+26,-1.0,-1.2228669,inf,,999,3273.894330739975,2.5080712e+25,-11.500779,3.2904606e-17,6.8805475
676,-1.8803251,645,3.768877,999.0,-4.8187804,1.5,-4.557826,-3.768877,,61.113857,,-10.0,645,0.14999999,644355,4.3169143e-10,37.92892,4437.8096,-28.64817,2.163457e+26,-1.0,-1.736872,inf,,999,3277.323298931122,2.508021e+25,-11.499635,3.2955607e-17,6.8803253
676,-1.8820375,646,3.768877,999.0,-4.820329,1.5,-1.1224397,-3.768877,,0.18522662,,-10.0,646,0.14999999,645354,4.3035595e-10,37.92892,4445.7964,-28.605986,2.1668022e+26,-1.0,-2.9865959,inf,,999,3280.5311739444733,2.5079681e+25,-11.870989,3.3006687e-17,6.8820376
676,-1.8824642,647,3.768877,999.0,-4.821876,1.5,-11.707796,-3.768877,,62152.71,,-10.0,647,0.14999999,646353,4.2902665e-10,37.92892,4452.954,-28.580296,2.1701523e+26,-1.0,-2.1581216,inf,,999,3283.9141664505005,2.5079197e+25,-10.820987,3.3057846e-17,6.8824644
676,-1.8816122,648,3.768877,999.0,-4.8234205,1.5,1.2492238,-3.768877,,0.10015605,,-10.0,648,0.14999999,647352,4.277035e-10,37.92892,4459.2847,-28.534685,2.173491e+26,-1.0,-1.3301698,inf,,999,3287.1987318992615,2.5078623e+25,-11.888404,3.310896e-17,6.8816123
676,-1.8821318,649,3.768877,999.0,-4.8249626,1.5,-11.740634,-3.768877,,58982.203,,-10.0,649,0.14999999,648351,4.2638648e-10,37.92892,4466.5034,-28.50923,2.176835e+26,-1.0,-2.2189503,inf,,999,3289.7967777252197,2.5078157e+25,-10.557311,3.3160023e-17,6.8821316
676,-1.8837286,650,3.768877,999.0,-4.8265023,1.5,-12.942381,-3.768877,,29238.295,,-10.0,650,0.14999999,649350,4.2507556e-10,37.92892,4474.424,-28.485703,2.1801842e+26,-1.0,-2.9200153,inf,,999,3292.8319358825684,2.5077597e+25,-10.192619,3.321117e-17,6.8837285
676,-1.8838881,651,3.768877,999.0,-4.8280396,1.5,-13.795863,-3.768877,,577784.0,,-10.0,651,0.14999999,650349,4.2377063e-10,37.92892,4481.411,-28.463562,2.18353e+26,-1.0,-1.9876107,inf,,999,3295.6247532367706,2.5077083e+25,-11.211279,3.3262263e-17,6.8838882
676,-1.8840073,652,3.768877,999.0,-4.8295746,1.5,1.124769,-3.768877,,0.22600819,,-10.0,652,0.14999999,651348,4.2247178e-10,37.92892,4488.373,-28.418598,2.1868726e+26,-1.0,-1.9615773,inf,,999,3298.82280087471,2.507661e+25,-11.336796,3.331331e-17,6.8840075
676,-1.8844923,653,3.768877,999.0,-4.831107,1.5,0.50262266,-3.768877,,0.33441025,,-10.0,653,0.14999999,652347,4.211788e-10,37.92892,4495.573,-28.374731,2.1902122e+26,-1.0,-2.200781,inf,,999,3301.7105555534363,2.507604e+25,-13.04108,3.3364436e-17,6.8844924
676,-1.8845686,654,3.768877,999.0,-4.8326373,1.5,-61.745148,-3.768877,,1.848732e+26,,-10.0,654,0.14999999,653346,4.198918e-10,37.92892,4502.508,-28.426163,2.1935566e+26,-1.0,-1.9344246,inf,,999,3304.8197724819183,2.5358195e+25,-12.959137,3.3415513e-17,6.8845687
676,-1.8858815,655,3.768877,999.0,-4.834165,1.5,-61.523823,-3.768877,,3.937394e+25,,-10.0,655,0.14999999,654345,4.1861065e-10,37.92892,4510.2524,-28.477114,2.1969063e+26,-1.0,-2.7444797,inf,,999,3308.2340619564056,2.5417836e+25,-14.483583,3.346654e-17,6.8858814
676,-1.8855442,656,3.768877,999.0,-4.8356905,1.5,-61.748203,-3.768877,,2.4432076e+25,,-10.0,656,0.14999999,655344,4.1733536e-10,37.92892,4516.917,-28.528252,2.2002443e+26,-1.0,-1.6646116,inf,,999,3311.48095202446,2.5454551e+25,-8.54435,3.3517643e-17,6.8855443
676,-1.8858063,657,3.768877,999.0,-4.837214,1.5,-61.749725,-3.768877,,1.0654876e+26,,-10.0,657,0.14999999,656343,4.1606588e-10,37.92892,4523.9746,-28.579243,2.2035957e+26,-1.0,-2.0577464,inf,,999,3314.881906747818,2.5616175e+25,-13.348365,3.3568826e-17,6.885806
676,-1.8868992,658,3.768877,999.0,-4.8387346,1.5,-61.751247,-3.768877,,6.0131373e+25,,-10.0,658,0.14999999,657342,4.1480222e-10,37.92892,4531.5796,-28.630064,2.2069354e+26,-1.0,-2.6049633,inf,,999,3318.3093309402466,2.5707055e+25,-11.146969,3.3619833e-17,6.886899
676,-1.8882698,659,3.768877,999.0,-4.8402534,1.5,-0.15520619,-3.768877,,0.14663275,,-10.0,659,0.14999999,658341,4.1354428e-10,37.92892,4539.3696,-28.587282,2.2102802e+26,-1.0,-2.7900314,inf,,999,3321.4795150756836,2.570652e+25,-11.172541,3.3670913e-17,6.88827
676,-1.8875082,660,3.768877,999.0,-4.8417697,1.5,-1.0274111,-3.768877,,1.1077123,,-10.0,660,0.14999999,659340,4.1229203e-10,37.92892,4545.7554,-28.545946,2.2136216e+26,-1.0,-1.3857051,inf,,999,3324.6372876167297,2.570602e+25,-10.164449,3.3722072e-17,6.8875084
676,-1.8868631,661,3.768877,999.0,-4.8432837,1.5,-9.264694,-3.768877,,4373.2583,,-10.0,661,0.14999999,660339,4.110455e-10,37.92892,4552.217,-28.51719,2.216968e+26,-1.0,-1.4610898,inf,,999,3327.5357291698456,2.570543e+25,-12.698561,3.3773182e-17,6.886863
676,-1.8884047,662,3.768877,999.0,-4.844795,1.5,-43.027275,-3.768877,,2.6460232e+17,,-10.0,662,0.14999999,661338,4.0980463e-10,37.92892,4560.124,-28.539532,2.2203112e+26,-1.0,-2.907393,inf,,999,3330.310169696808,2.5704961e+25,-10.756348,3.382424e-17,6.888405
676,-1.8887545,663,3.768877,999.0,-4.846305,1.5,-0.3646227,-3.768877,,0.8895552,,-10.0,663,0.14999999,662337,4.0856932e-10,37.92892,4567.244,-28.497442,2.2236593e+26,-1.0,-2.1203742,inf,,999,3332.991307258606,2.5704383e+25,-10.237149,3.3875372e-17,6.8887544
676,-1.8871925,664,3.768877,999.0,-4.847812,1.5,-4.5155377,-3.768877,,2.9105492,,-10.0,664,0.14999999,663336,4.073396e-10,37.92892,4573.0957,-28.46175,2.2270038e+26,-1.0,-0.85155046,inf,,999,3335.666608572006,2.5703852e+25,-9.874012,3.3926455e-17,6.8871927
676,-1.8870128,665,3.768877,999.0,-4.849317,1.5,-24.333698,-3.768877,,19449029000.0,,-10.0,665,0.14999999,664335,4.0611547e-10,37.92892,4579.8633,-28.45595,2.2303451e+26,-1.0,-1.7677195,inf,,999,3338.3666231632233,2.5703366e+25,-14.357336,3.3977486e-17,6.887013
676,-1.8889838,666,3.768877,999.0,-4.8508196,1.5,-61.763332,-3.768877,,2.1068185e+24,,-10.0,666,0.14999999,665334,4.048968e-10,37.92892,4588.0635,-28.506376,2.2336913e+26,-1.0,-3.1997707,inf,,999,3341.1100347042084,2.5706015e+25,-11.2129345,3.402859e-17,6.8889837
676,-1.8888617,667,3.768877,999.0,-4.8523197,1.5,0.7233255,-3.768877,,0.33553547,,-10.0,667,0.14999999,666333,4.0368361e-10,37.92892,4594.8706,-28.462973,2.237034e+26,-1.0,-1.8073978,inf,,999,3343.9624824523926,2.5705464e+25,-7.188643,3.4079643e-17,6.8888617
676,-1.8882968,668,3.768877,999.0,-4.853818,1.5,-61.76633,-3.768877,,1.6453933e+25,,-10.0,668,0.14999999,667332,4.024759e-10,37.92892,4601.3823,-28.513239,2.2403731e+26,-1.0,-1.5115663,inf,,999,3346.6226522922516,2.5729595e+25,-12.540217,3.4130772e-17,6.888297
676,-1.8885157,669,3.768877,999.0,-4.855314,1.5,-47.030262,-3.768877,,1.0746688e+20,,-10.0,669,0.14999999,668331,4.0127357e-10,37.92892,4608.417,-28.541328,2.2437173e+26,-1.0,-2.034644,inf,,999,3349.963557958603,2.5729064e+25,-10.926534,3.418185e-17,6.8885155
676,-1.8885697,670,3.768877,999.0,-4.8568077,1.5,1.7666947,-3.768877,,0.1198951,,-10.0,670,0.14999999,669330,4.0007664e-10,37.92892,4615.342,-28.496502,2.2470663e+26,-1.0,-1.9247584,inf,,999,3353.384686231613,2.5728578e+25,-13.299541,3.4233002e-17,6.88857
676,-1.8892901,671,3.768877,999.0,-4.858299,1.5,-61.770813,-3.768877,,1.0397184e+26,,-10.0,671,0.14999999,670329,3.9888506e-10,37.92892,4622.714,-28.5465,2.2504032e+26,-1.0,-2.37201,inf,,999,3356.9403088092804,2.5883002e+25,-9.739962,3.4284102e-17,6.88929
676,-1.8894751,672,3.768877,999.0,-4.8597884,1.5,-35.926376,-3.768877,,1855914700000000.0,,-10.0,672,0.14999999,671328,3.976988e-10,37.92892,4629.7275,-28.557896,2.2537538e+26,-1.0,-2.0136228,inf,,999,3360.2329108715057,2.588246e+25,-11.468372,3.4335142e-17,6.889475
676,-1.8903803,673,3.768877,999.0,-4.861275,1.5,-0.5527756,-3.768877,,0.5218663,,-10.0,673,0.14999999,672327,3.965178e-10,37.92892,4637.226,-28.516693,2.257092e+26,-1.0,-2.4987097,inf,,999,3362.9838995933533,2.5881953e+25,-9.489964,3.4386262e-17,6.8903804
676,-1.8903522,674,3.768877,999.0,-4.86276,1.5,-48.59704,-3.768877,,5.4386233e+20,,-10.0,674,0.14999999,673326,3.9534204e-10,37.92892,4644.0977,-28.546904,2.2604352e+26,-1.0,-1.8714691,inf,,999,3366.2063448429108,2.5881423e+25,-8.785408,3.443733e-17,6.8903522
676,-1.8904568,675,3.768877,999.0,-4.8642426,1.5,-61.776756,-3.768877,,1.5415299e+26,,-10.0,675,0.14999999,674325,3.9417153e-10,37.92892,4651.0586,-28.596539,2.2637833e+26,-1.0,-1.9608389,inf,,999,3369.065263032913,2.6109305e+25,-11.161666,3.448847e-17,6.8904567
676,-1.8912715,676,3.768877,999.0,-4.865723,1.5,1.2621443,-3.768877,,0.10060051,,-10.0,676,0.14999999,675324,3.930062e-10,37.92892,4658.4995,-28.552774,2.2671277e+26,-1.0,-2.4410915,inf,,999,3372.022622823715,2.6108784e+25,-13.541253,3.4539552e-17,6.8912716
729,-1.8905438,677,3.768877,999.0,-4.8672013,1.5,-61.779713,-3.768877,,5.703797e+25,,-10.0,677,0.14999999,676323,3.6339692e-10,37.92892,4664.8984,-28.60226,2.2704686e+26,-1.0,-1.398683,inf,,999,3375.0663409233093,2.6192481e+25,-11.347193,3.459071e-17,6.890544
729,-1.8903657,678,3.768877,999.0,-4.868677,1.5,-1.5308602,-3.768877,,3.0128915,,-10.0,678,0.14999999,677322,3.6232575e-10,37.92892,4671.668,-28.562742,2.2738143e+26,-1.0,-1.7698693,inf,,999,3782.118564605713,2.619197e+25,-11.354294,3.4641682e-17,6.8903656
729,-1.8904237,679,3.768877,999.0,-4.870151,1.5,-0.50991154,-3.768877,,1.1370225,,-10.0,679,0.14999999,678321,3.6125938e-10,37.92892,4678.5977,-28.521841,2.2771561e+26,-1.0,-1.9296799,inf,,999,3784.733388900757,2.61915e+25,-9.4463415,3.469286e-17,6.890424
729,-1.8893968,680,3.768877,999.0,-4.8716226,1.5,-38.03071,-3.768877,,4739099700000000.0,,-10.0,680,0.14999999,679320,3.6019762e-10,37.92892,4684.79,-28.536228,2.2804942e+26,-1.0,-1.1920696,inf,,999,3788.1556169986725,2.619093e+25,-10.082224,3.4743985e-17,6.8893967
729,-1.888102,681,3.768877,999.0,-4.873092,1.5,-8.301177,-3.768877,,282.6314,,-10.0,681,0.14999999,680319,3.5914055e-10,37.92892,4690.7974,-28.506918,2.2838373e+26,-1.0,-1.0077863,inf,,999,3791.6766810417175,2.619047e+25,-12.066465,3.4795048e-17,6.888102
729,-1.888131,682,3.768877,999.0,-4.8745594,1.5,-22.606049,-3.768877,,3617635800.0,,-10.0,682,0.14999999,681318,3.5808811e-10,37.92892,4697.705,-28.49867,2.2871852e+26,-1.0,-1.9078315,inf,,999,3794.756310939789,2.6189915e+25,-8.1616955,3.4846055e-17,6.888131
729,-1.8880274,683,3.768877,999.0,-4.8760247,1.5,-61.788536,-3.768877,,8.206609e+25,,-10.0,683,0.14999999,682317,3.570403e-10,37.92892,4704.5225,-28.547813,2.2905293e+26,-1.0,-1.8173054,inf,,999,3798.2006850242615,2.6309549e+25,-9.272734,3.4897268e-17,6.888027
729,-1.8894614,684,3.768877,999.0,-4.8774877,1.5,-61.79,-3.768877,,2.991152e+25,,-10.0,684,0.14999999,683316,3.5599712e-10,37.92892,4712.3916,-28.596817,2.2938696e+26,-1.0,-2.8689504,inf,,999,3801.4361867904663,2.6352806e+25,-12.730213,3.4948295e-17,6.8894615
729,-1.8882844,685,3.768877,999.0,-4.8789487,1.5,-61.791462,-3.768877,,3.8908684e+25,,-10.0,685,0.14999999,684315,3.5495845e-10,37.92892,4718.4746,-28.645683,2.2972147e+26,-1.0,-1.083318,inf,,999,3804.236885070801,2.6409101e+25,-13.90681,3.499939e-17,6.8882847
729,-1.8875375,686,3.768877,999.0,-4.8804073,1.5,-61.79292,-3.768877,,3.4504206e+25,,-10.0,686,0.14999999,685314,3.5392433e-10,37.92892,4724.8506,-28.694407,2.3005558e+26,-1.0,-1.3757619,inf,,999,3807.06805562973,2.6458857e+25,-11.2909355,3.5050564e-17,6.8875375
729,-1.8878847,687,3.768877,999.0,-4.881864,1.5,0.8251584,-3.768877,,0.26601052,,-10.0,687,0.14999999,686313,3.528947e-10,37.92892,4731.9766,-28.65185,2.3039019e+26,-1.0,-2.1260042,inf,,999,3809.7900671958923,2.645836e+25,-11.867087,3.510154e-17,6.8878846
729,-1.888629,688,3.768877,999.0,-4.883319,1.5,-9.664447,-3.768877,,5548.2285,,-10.0,688,0.14999999,687312,3.5186962e-10,37.92892,4739.377,-28.624641,2.307244e+26,-1.0,-2.4000378,inf,,999,3812.3642942905426,2.6457826e+25,-9.481234,3.515273e-17,6.888629
729,-1.8883976,689,3.768877,999.0,-4.8847713,1.5,-46.28157,-3.768877,,5.243275e+19,,-10.0,689,0.14999999,688311,3.5084896e-10,37.92892,4746.106,-28.650677,2.3105908e+26,-1.0,-1.7291467,inf,,999,3815.6082985401154,2.645734e+25,-14.018209,3.520386e-17,6.8883977
729,-1.8887094,690,3.768877,999.0,-4.8862214,1.5,-61.798733,-3.768877,,6.184898e+25,,-10.0,690,0.14999999,689310,3.4983275e-10,37.92892,4753.2095,-28.699123,2.313934e+26,-1.0,-2.1036963,inf,,999,3818.272852897644,2.6546456e+25,-12.283729,3.5254927e-17,6.8887095
729,-1.888651,691,3.768877,999.0,-4.8876696,1.5,-34.825962,-3.768877,,652452300000000.0,,-10.0,691,0.14999999,690309,3.4882092e-10,37.92892,4760.0576,-28.708393,2.317273e+26,-1.0,-1.8483853,inf,,999,3821.0107867717743,2.6545976e+25,-11.602512,3.5305935e-17,6.888651
729,-1.8886362,692,3.768877,999.0,-4.889116,1.5,-5.973312,-3.768877,,256.51956,,-10.0,692,0.14999999,691308,3.4781353e-10,37.92892,4766.9365,-28.675934,2.3206166e+26,-1.0,-1.8782914,inf,,999,3823.763377904892,2.6545467e+25,-10.55533,3.5357015e-17,6.888636
729,-1.8885595,693,3.768877,999.0,-4.8905597,1.5,-2.0228546,-3.768877,,5.083723,,-10.0,693,0.14999999,692307,3.4681044e-10,37.92892,4773.7715,-28.63788,2.3239566e+26,-1.0,-1.8354828,inf,,999,3826.4492738246918,2.6544994e+25,-8.99665,3.540817e-17,6.8885593
729,-1.8874075,694,3.768877,999.0,-4.8920016,1.5,-61.79464,-3.768877,,4.9217094e+25,,-10.0,694,0.14999999,693306,3.458117e-10,37.92892,4779.861,-28.68606,2.3273012e+26,-1.0,-1.0891479,inf,,999,3829.231230735779,2.6615403e+25,-10.495988,3.5459264e-17,6.8874073
729,-1.8872464,695,3.768877,999.0,-4.8934417,1.5,-3.0794747,-3.768877,,14.360867,,-10.0,695,0.14999999,694305,3.4481729e-10,37.92892,4786.636,-28.649612,2.3306417e+26,-1.0,-1.7753265,inf,,999,3832.7899281978607,2.6614868e+25,-12.611786,3.5510295e-17,6.887246
729,-1.8871602,696,3.768877,999.0,-4.8948793,1.5,-56.359703,-3.768877,,1.1814935e+24,,-10.0,696,0.14999999,695304,3.4382713e-10,37.92892,4793.4634,-28.689829,2.3339868e+26,-1.0,-1.8272359,inf,,999,3836.302855491638,2.661607e+25,-8.692264,3.55614e-17,6.8871603
729,-1.8867303,697,3.768877,999.0,-4.896315,1.5,-61.808826,-3.768877,,1.354208e+26,,-10.0,697,0.14999999,696303,3.4284126e-10,37.92892,4800.051,-28.737745,2.3373281e+26,-1.0,-1.587468,inf,,999,3839.7105162143707,2.6809822e+25,-13.167087,3.561258e-17,6.88673
729,-1.8860167,698,3.768877,999.0,-4.897749,1.5,-61.81026,-3.768877,,8.084433e+25,,-10.0,698,0.14999999,697302,3.418596e-10,37.92892,4806.4395,-28.785532,2.3406742e+26,-1.0,-1.3887507,inf,,999,3843.1853380203247,2.6925151e+25,-13.468338,3.5663697e-17,6.886017
729,-1.8870848,699,3.768877,999.0,-4.8991804,1.5,-61.81169,-3.768877,,4.7016877e+25,,-10.0,699,0.14999999,698301,3.4088216e-10,37.92892,4814.0723,-28.833172,2.344016e+26,-1.0,-2.6326525,inf,,999,3846.577604532242,2.6991894e+25,-11.262946,3.571475e-17,6.887085
729,-1.8874083,700,3.768877,999.0,-4.9006104,1.5,1.0629219,-3.768877,,0.21133259,,-10.0,700,0.14999999,699300,3.399089e-10,37.92892,4821.1855,-28.79087,2.3473626e+26,-1.0,-2.1133976,inf,,999,3849.797967195511,2.6991405e+25,-9.686265,3.5765877e-17,6.8874083
